System,Amplitude,Replicate,Output,RMSE,MAE,R2,PICP,MPIW,NMPIW,Violations,MaxExcess,MinSlack
2,1.15,11,1,0.0063398330793379195,0.004499990508528149,0.9997831311186065,1.0,0.3377931114559385,0.15232175212026722,0,0.0,0.10673184422181578
2,1.15,11,2,0.0062703320861073625,0.004637526902958985,0.999643277689917,1.0,0.30982703131966566,0.19810297452798709,0,0.0,0.07267131946615696
2,1.15,12,1,0.006312382851172803,0.004482927882579761,0.9997858410157981,1.0,0.3371393305359741,0.16702004176770416,0,0.0,0.1116294764959263
2,1.15,12,2,0.006626290426670583,0.004643349347188378,0.9995969318736913,1.0,0.3091950806436188,0.1990496911587419,0,0.0,0.0778052207503589
2,1.15,13,1,0.006005086049584085,0.004162856676101248,0.9997974422615838,1.0,0.337136703818007,0.14202345300868244,0,0.0,0.10729729457903747
2,1.15,13,2,0.006911561486483259,0.004819251517919372,0.9995778549528581,1.0,0.30865125501522955,0.18197734377844035,0,0.0,0.07039467491255882
2,1.15,14,1,0.0064598189586651325,0.004680220678097018,0.9997658089481668,1.0,0.3378786186044652,0.16024052925747984,0,0.0,0.11062260139370847
2,1.15,14,2,0.0066725003404102005,0.004885650220464307,0.9996192965927884,1.0,0.3116689895932826,0.19139167023153353,0,0.0,0.07245488219231284
2,1.15,15,1,0.006540540685927179,0.0045631569826239384,0.999753296202477,1.0,0.3368469307591915,0.1454750738480599,0,0.0,0.10795137672989975
2,1.15,15,2,0.006484744487326924,0.004631354956674104,0.9996456062151501,1.0,0.3091489906359164,0.1921650103887012,0,0.0,0.07622982409938657
2,1.15,16,1,0.0062749464425854795,0.004570218886689318,0.9997866129936005,1.0,0.3380678977069988,0.16796831693547423,0,0.0,0.10680685362174885
2,1.15,16,2,0.006542120953106806,0.004785620921056428,0.999626456501078,1.0,0.3102350086130779,0.1893111621791721,0,0.0,0.07453818137763653
2,1.15,17,1,0.006077981842156029,0.004483512905139693,0.9997913961476815,1.0,0.33792400657065635,0.15815552053635284,0,0.0,0.11209706321984395
2,1.15,17,2,0.0057901179439586985,0.0043391299722749,0.9997051740270206,1.0,0.3113653537429548,0.20117590674167568,0,0.0,0.0821016432946384
2,1.15,18,1,0.006669046114864822,0.00470547465125143,0.9997627793392941,1.0,0.3357104858309078,0.12865647340758918,0,0.0,0.10540460339828803
2,1.15,18,2,0.006792867098202994,0.0047389147600722,0.9995672362363855,1.0,0.3074216089822646,0.18501240823636142,0,0.0,0.07252727362040444
2,1.15,19,1,0.006282799855652932,0.004431925070534356,0.9997794689422191,1.0,0.33665665510996146,0.1392449741195231,0,0.0,0.1038681843858889
2,1.15,19,2,0.007292038564877485,0.004980228104172059,0.9995391039934802,1.0,0.30851837004669613,0.1865664183670842,0,0.0,0.07289865946100463
2,1.15,20,1,0.006945072340644939,0.004900871427208567,0.999726083365858,1.0,0.3363262452550384,0.16235126923099305,0,0.0,0.11497036837778699
2,1.15,20,2,0.006189894118596754,0.004318476652594277,0.9996636858288867,1.0,0.3096143603535385,0.17029637770793202,0,0.0,0.07814559975130546
2,1.3,1,1,0.012079076469698972,0.00743226065255966,0.9993358362464928,1.0,0.35108185444264844,0.16131794373677388,0,0.0,0.0675671189842067
2,1.3,1,2,0.010391939858279702,0.007011123965480065,0.9992031851676813,1.0,0.33400876449777905,0.1850241903163623,0,0.0,0.07246374634187248
2,1.3,2,1,0.012931139240102411,0.007637084043793913,0.9992285425509896,1.0,0.34869337022923735,0.14042391395679538,0,0.0,0.052665720739214314
2,1.3,2,2,0.011412767622198993,0.0074460180082671305,0.9990794411485455,1.0,0.3295015413793377,0.18869667366804233,0,0.0,0.0704490037301283
2,1.3,3,1,0.012142302179073352,0.007671402671982153,0.9993453963950835,1.0,0.3499323952484275,0.14785942261017018,0,0.0,0.051866711506309726
2,1.3,3,2,0.010935645312470718,0.007507193955851747,0.9991090851419069,1.0,0.3328391907672939,0.1814649674704001,0,0.0,0.07235562183490045
2,1.3,4,1,0.012029960703321343,0.007408205711909452,0.999366462365461,1.0,0.3505651214617417,0.13880170805089864,0,0.0,0.058629451719817205
2,1.3,4,2,0.010555083082029236,0.007215474565376803,0.9991762157952901,1.0,0.33286693037260845,0.18657967066162345,0,0.0,0.07811071528153209
2,1.3,5,1,0.012525775118143496,0.007686684309110152,0.9992842003010988,1.0,0.35038419911096635,0.141071198895061,0,0.0,0.07118088853844959
2,1.3,5,2,0.011372626507007327,0.0076398667158484625,0.9990580775745164,1.0,0.3327439381019035,0.18687826387142337,0,0.0,0.06736757912386879
2,1.3,6,1,0.012340418433370397,0.00772522300864077,0.9993124035239608,1.0,0.3476370672641232,0.11676145157018646,0,0.0,0.060974682888743414
2,1.3,6,2,0.0106905799043868,0.007265930282064733,0.9991088307870791,1.0,0.32889367882346815,0.1796541298349096,0,0.0,0.07614548556424162
2,1.3,7,1,0.012669877139915539,0.007536741131233504,0.999266710321547,1.0,0.34816744372255437,0.1506365511674644,0,0.0,0.08685500272050678
2,1.3,7,2,0.01105476216939676,0.007311931070675388,0.9990731351019363,1.0,0.3297398802483253,0.2027979963028037,0,0.0,0.0815666558342018
2,1.3,8,1,0.012001046912143796,0.007481969115754353,0.9993760409890631,1.0,0.3507186718556885,0.11479041925186592,0,0.0,0.04961845572432713
2,1.3,8,2,0.010695426538817193,0.007169798350380563,0.9991371613368288,1.0,0.3322214952103139,0.19036749402051492,0,0.0,0.08266531198781735
2,1.3,9,1,0.01305116556174661,0.007493270345114489,0.9992646138748392,1.0,0.34846988060555284,0.12240569141314535,0,0.0,0.08285547866847193
2,1.3,9,2,0.011936500128929821,0.007331554735351259,0.9988868390977166,1.0,0.32898345188324657,0.1714107558891802,0,0.0,0.07348236271051742
2,1.3,10,1,0.011929077569596366,0.0073700430139879035,0.9993551872388771,1.0,0.3492584637724268,0.15505953392502628,0,0.0,0.07249944777898618
2,1.3,10,2,0.010081019339547784,0.0068113540280538305,0.9992524159720656,1.0,0.3334853511491758,0.1953292414563414,0,0.0,0.07856221020128805
2,1.3,11,1,0.01232562404998122,0.007553315373756413,0.9993413038553194,1.0,0.3494893314755218,0.13065528479808136,0,0.0,0.05889808492856444
2,1.3,11,2,0.0108429117331575,0.00735305721877745,0.9991063898870707,1.0,0.3306811445211409,0.1954617608368662,0,0.0,0.07168572944345383
2,1.3,12,1,0.01244932151590576,0.007493032360682385,0.9993306702686562,1.0,0.3487903648883833,0.14199803658963553,0,0.0,0.09048648163738149
2,1.3,12,2,0.011310230992041467,0.007188981488649865,0.9990140955746614,1.0,0.33010793945170813,0.19032339269580992,0,0.0,0.07881455384109846
2,1.3,13,1,0.010753089341344666,0.006520357669268566,0.9994788046682009,1.0,0.3488868523240215,0.12457997277720237,0,0.0,0.06971055408643353
2,1.3,13,2,0.011665102981250772,0.007370815395709031,0.9989937194523387,1.0,0.3296993651548585,0.17881268365277464,0,0.0,0.03473718671537976
2,1.3,14,1,0.012056165766505601,0.007556888283788575,0.9993452153423067,1.0,0.34971361698602876,0.13626298173942453,0,0.0,0.08805049947687656
2,1.3,14,2,0.011306347138811517,0.007545684905193624,0.9990869307786924,1.0,0.33307928997255487,0.1856212323546825,0,0.0,0.07181902258721709
2,1.3,15,1,0.012392232064806276,0.0074888480230447425,0.9992891810896793,1.0,0.34833096497462757,0.12494129491713866,0,0.0,0.06551642597729383
2,1.3,15,2,0.010862503677102694,0.0071714064746623745,0.9991718982141917,1.0,0.32978689727894733,0.18643985103014574,0,0.0,0.07636076560995733
2,1.3,16,1,0.011674515589294998,0.007244004732143206,0.9994057020395907,1.0,0.3500803482792246,0.1401218043276287,0,0.0,0.07427088322465272
2,1.3,16,2,0.011124494033141174,0.0074399473292171775,0.999097745419395,1.0,0.33138288853789866,0.1827725612904713,0,0.0,0.07429577288816365
2,1.3,17,1,0.011976814830704376,0.0074807362837212,0.9993489323629886,1.0,0.34987521238670055,0.137667983935102,0,0.0,0.06564444431192087
2,1.3,17,2,0.010099499355348011,0.006999494617668298,0.9992516328565976,1.0,0.3329970001033848,0.19641179108175197,0,0.0,0.08478131918642604
2,1.3,18,1,0.012212960292435479,0.00748564140410652,0.9993625592026235,1.0,0.34704043387339906,0.10949858806079275,0,0.0,0.07923489403337344
2,1.3,18,2,0.011328844846949118,0.007274814024479128,0.9989862675059907,1.0,0.32825451603664746,0.18019772550872964,0,0.0,0.07276562709190956
2,1.3,19,1,0.01217272269489226,0.00730483242566855,0.9993391112285298,1.0,0.34828340457490586,0.1214740090596959,0,0.0,0.0695406581844504
2,1.3,19,2,0.012378257479613998,0.007581325790757547,0.998890558294251,1.0,0.3295324998193795,0.1795864766689109,0,0.0,0.0673826532385792
2,1.3,20,1,0.012977052162346295,0.007896646687029026,0.9992364895576528,1.0,0.3477546699642889,0.13907138708595315,0,0.0,0.08862865308449155
2,1.3,20,2,0.01062458752268887,0.00673603828527388,0.9991682862494534,1.0,0.33070151932584807,0.16520674655554574,0,0.0,0.07796149684095693
3,1.0,1,1,0.002603962402696318,0.0020515289654592112,0.9999417911505754,1.0,0.33038342374127905,0.23240416852633997,0,0.0,0.10429325287878652
3,1.0,1,2,0.0034251153181117603,0.002602578306731438,0.9999358918732302,1.0,0.3689346499333429,0.1769713840005413,0,0.0,0.11143778933952453
3,1.0,2,1,0.0027962959217111352,0.0021752373137620745,0.9999330186152875,1.0,0.32974258374653254,0.192450715391476,0,0.0,0.10177887356348149
3,1.0,2,2,0.0032744875012641786,0.0024440350103184477,0.9999401940968126,1.0,0.3682282853890107,0.15707922340690036,0,0.0,0.10247926730446837
3,1.0,3,1,0.0026985497054521556,0.00210760859775277,0.9999348555041908,1.0,0.33072469783858266,0.1943626211932664,0,0.0,0.1044117766443227
3,1.0,3,2,0.003226976152057698,0.002481508248296972,0.9999439228842011,1.0,0.36983760912889296,0.18029107010389683,0,0.0,0.11087584755646947
3,1.0,4,1,0.002708842982087807,0.002045219796583293,0.9999397463036738,1.0,0.3301397645238323,0.1948523859387016,0,0.0,0.10476458886667471
3,1.0,4,2,0.0034714575506960064,0.002650618437302769,0.9999360686421844,1.0,0.3684832730965797,0.15650828382847223,0,0.0,0.12257876866244188
3,1.0,5,1,0.002630383980510364,0.002037081423231742,0.9999351050348528,1.0,0.3318101225487438,0.21994068457748595,0,0.0,0.10361922899040732
3,1.0,5,2,0.0031890102574842765,0.0024888099202623826,0.9999472403723068,1.0,0.3713009457425307,0.1991392733459584,0,0.0,0.11761029826686217
3,1.0,6,1,0.002728985808439034,0.0020834120274229252,0.9999293616559839,1.0,0.33221469403327086,0.23055910891339482,0,0.0,0.10784239334442966
3,1.0,6,2,0.003231878914809917,0.0024614426870122183,0.9999469064055421,1.0,0.37238663726920296,0.18894493485089645,0,0.0,0.12473255017765923
3,1.0,7,1,0.0026818510379757227,0.0021008113847492235,0.9999351593505392,1.0,0.33060018761856547,0.24174743625142198,0,0.0,0.11023923196179788
3,1.0,7,2,0.0032987459214828775,0.0026819658666264994,0.9999404307823833,1.0,0.36948246160700154,0.18064105361615884,0,0.0,0.12401677463749511
3,1.0,8,1,0.0025668938205863374,0.0019339454307414476,0.9999378787730097,1.0,0.33187138897184787,0.22228089672672874,0,0.0,0.10644524871707271
3,1.0,8,2,0.0030948199627307787,0.0023164670565075426,0.9999501794862747,1.0,0.3715661752389236,0.20383339926457542,0,0.0,0.12443777330339026
3,1.0,9,1,0.00282692265540499,0.0021312353788133214,0.9999304453537712,1.0,0.33135056415909714,0.21764255566559804,0,0.0,0.1089918040618509
3,1.0,9,2,0.0033311776610214605,0.0026112467261928877,0.99994212775617,1.0,0.3705456054421576,0.1811319493387602,0,0.0,0.12263503820983898
3,1.0,10,1,0.0028292556269457723,0.002137074679136676,0.999931747631053,1.0,0.33041155342043843,0.21240511726473285,0,0.0,0.10195564516592732
3,1.0,10,2,0.0033808359952326498,0.002530407162795533,0.9999391122432575,1.0,0.36907833158744546,0.16230321941044312,0,0.0,0.11456908028017976
3,1.0,11,1,0.002668882047109712,0.0020675437093120945,0.9999381244493437,1.0,0.33072854907087934,0.2110356018890744,0,0.0,0.10299511496675634
3,1.0,11,2,0.0037616775376860963,0.002837650201187446,0.999923846172869,1.0,0.3696493769031106,0.1593204589017594,0,0.0,0.11881887984595711
3,1.0,12,1,0.0026298374984129493,0.0019996390506401038,0.9999360838342728,1.0,0.33089197828492745,0.2329611245668394,0,0.0,0.10868578302052358
3,1.0,12,2,0.003415027007554131,0.00256561359104176,0.9999390126047831,1.0,0.3703770033263596,0.17573458718552215,0,0.0,0.1141326875666768
3,1.0,13,1,0.0028900078596546647,0.0022412635671144087,0.9999245117354753,1.0,0.3305411063539556,0.21659012635193747,0,0.0,0.10748006613815403
3,1.0,13,2,0.0035803712688339167,0.002788122476466256,0.9999315230689698,1.0,0.3696117813749473,0.17645994987222463,0,0.0,0.11832044245079376
3,1.0,14,1,0.0026890949172680015,0.0021092012453381333,0.999931826790362,1.0,0.33054166159622056,0.21373714983379394,0,0.0,0.10719179027670925
3,1.0,14,2,0.0032425637965440694,0.0025475162655240725,0.9999436570418195,1.0,0.36961820250670935,0.17225221357395581,0,0.0,0.11257137405145924
3,1.0,15,1,0.002703670445316782,0.002111060761634036,0.9999299057991688,1.0,0.3316114506097041,0.22824969390568886,0,0.0,0.10772789245242746
3,1.0,15,2,0.0031798181065638936,0.0025381018520126467,0.9999469855488211,1.0,0.3715452980461026,0.19993013808380292,0,0.0,0.11963472499121477
3,1.0,16,1,0.0026018938857256136,0.0020244575035649774,0.9999369911798837,1.0,0.3302606900721173,0.2177558598641534,0,0.0,0.11031340673652539
3,1.0,16,2,0.003133262594365886,0.002476382162227151,0.9999479348033047,1.0,0.3695861035810511,0.18607191130319414,0,0.0,0.12132216075914115
3,1.0,17,1,0.002734827104306287,0.0021209988556396154,0.9999330461589268,1.0,0.33156383351477653,0.2028236716835733,0,0.0,0.11017677449438347
3,1.0,17,2,0.0032036894496628283,0.0025015394833005767,0.9999456212007657,1.0,0.3708279085187709,0.20789328568681484,0,0.0,0.11591971849962696
3,1.0,18,1,0.002607213920005021,0.0020164915606079273,0.9999386773235762,1.0,0.3316816228803226,0.2062588530810163,0,0.0,0.10759918546416959
3,1.0,18,2,0.003105588985725056,0.002481415262513565,0.9999482701387683,1.0,0.37109002059672286,0.1898937984809962,0,0.0,0.12075414859510929
3,1.0,19,1,0.002739113661528586,0.0022117095690934777,0.9999294193449174,1.0,0.33153722168678085,0.23359462602153483,0,0.0,0.10251152502646987
3,1.0,19,2,0.0034858236289095233,0.002646493706733479,0.9999381224120165,1.0,0.371048632328223,0.1800479872995339,0,0.0,0.11939344709094098
3,1.0,20,1,0.0026714001325982093,0.0021149795347458,0.9999319346472092,1.0,0.3309567008973092,0.19964483173563652,0,0.0,0.10325399133878582
3,1.0,20,2,0.003283139835882902,0.0024968732267199706,0.9999424299012902,1.0,0.3703094162449479,0.19175499809441918,0,0.0,0.11473904701201093
3,1.15,1,1,0.0038606812753816436,0.0028925900024343223,0.9998985824374926,1.0,0.3376831546862957,0.20612623822071935,0,0.0,0.08197554572335777
3,1.15,1,2,0.004702693597658363,0.0035301763302077846,0.9999045870952766,1.0,0.3812984280687307,0.1612393789033316,0,0.0,0.09442158947099734
3,1.15,2,1,0.0042556838829529466,0.0030929284039829617,0.9998773530414993,1.0,0.33689325795699365,0.17183532106125723,0,0.0,0.08707495911038979
3,1.15,2,2,0.004963820753994737,0.003557311002960397,0.9998913916563387,1.0,0.38039083197003076,0.14544641279727266,0,0.0,0.07800326026765912
3,1.15,3,1,0.004066748840990298,0.0030436826663862836,0.9998823247878234,1.0,0.3380783803478572,0.17087983062687107,0,0.0,0.08183266844204237
3,1.15,3,2,0.004618516472696497,0.003428830930581505,0.9999095049386311,1.0,0.3823612483867109,0.16657918464595609,0,0.0,0.09426884026951533
3,1.15,4,1,0.004105272034940058,0.002926176556778645,0.999891705406837,1.0,0.33744449314151387,0.17056990486975834,0,0.0,0.08701230644295403
3,1.15,4,2,0.004899587241086465,0.003592894093930861,0.9998996189771019,1.0,0.3807675517292753,0.14354906554947253,0,0.0,0.10903557796247025
3,1.15,5,1,0.0038880537399453184,0.002833773548508856,0.9998870111939943,1.0,0.33941086092501543,0.20026188525117014,0,0.0,0.08538026993907523
3,1.15,5,2,0.004548179066749049,0.003479345614726685,0.9999151763506102,1.0,0.38413839886310214,0.18261848548943946,0,0.0,0.10717781554010679
3,1.15,6,1,0.004101920800051231,0.0029305956139119797,0.9998719198211065,1.0,0.33980761643491886,0.20147040610562864,0,0.0,0.08577255045737613
3,1.15,6,2,0.004505420594706392,0.003351253749039645,0.9999184904112555,1.0,0.38536164634100717,0.172434484692721,0,0.0,0.11453514486370214
3,1.15,7,1,0.003918485823773169,0.003014398446114835,0.9998890316125378,1.0,0.33787922784595276,0.22514659670977416,0,0.0,0.08983647645483359
3,1.15,7,2,0.004678745609660637,0.0037175825718868093,0.9999054671231643,1.0,0.3818439540039015,0.16554985712004158,0,0.0,0.11379555993831397
3,1.15,8,1,0.0037247330770165256,0.002704568191269309,0.9998948125929229,1.0,0.33943902318082375,0.20106808237272691,0,0.0,0.09709082632568834
3,1.15,8,2,0.004387891017459846,0.003227551536018892,0.9999209249115164,1.0,0.384399894117192,0.1871281713554407,0,0.0,0.10738426692716868
3,1.15,9,1,0.004369227794934253,0.003087596025012523,0.9998677091558608,1.0,0.33883358306161143,0.19409068332129123,0,0.0,0.092626793047848
3,1.15,9,2,0.004761066546278943,0.0036557235162586873,0.9999067552941227,1.0,0.3832409693478785,0.16649563913921028,0,0.0,0.11671765459246157
3,1.15,10,1,0.004136341670913153,0.0029488996563236305,0.9998850191517232,1.0,0.3378645217732947,0.18642214270332527,0,0.0,0.07818328058390732
3,1.15,10,2,0.004883357340134304,0.0036158327683410213,0.9998998370877424,1.0,0.38160709679172977,0.15038166097455535,0,0.0,0.10634107192597429
3,1.15,11,1,0.003992923284928386,0.002890164604135118,0.9998896274039473,1.0,0.33809431283092256,0.19035444682935218,0,0.0,0.07749539692267945
3,1.15,11,2,0.005235433004499187,0.00385122355883214,0.9998835693565084,1.0,0.3821010004463216,0.1461861126989296,0,0.0,0.10848133336273083
3,1.15,12,1,0.0038022420177990764,0.0028005102002722094,0.9998927252959572,1.0,0.33815064578599086,0.21275980161584343,0,0.0,0.09250825876917225
3,1.15,12,2,0.004696844270398147,0.0034982008444984307,0.9999090663059419,1.0,0.3829005511169187,0.1611130160853833,0,0.0,0.10176542927068538
3,1.15,13,1,0.004235762072512185,0.0031266897237458213,0.9998703016004217,1.0,0.33778840782198494,0.1927012064085632,0,0.0,0.07989215288371326
3,1.15,13,2,0.005118161300516782,0.003854108919629967,0.9998894902164611,1.0,0.3819970260904629,0.16348608233557022,0,0.0,0.10164312164731426
3,1.15,14,1,0.003964273733110152,0.002984174506037461,0.9998814134643922,1.0,0.337927305386729,0.19315084350487505,0,0.0,0.0887453859963338
3,1.15,14,2,0.004559499204380377,0.0034881915104610986,0.9999119590713484,1.0,0.38214575162993536,0.1574875862691669,0,0.0,0.10607003720240976
3,1.15,15,1,0.004093293305867505,0.0030470078340998075,0.9998708285855259,1.0,0.33908127161231355,0.20703582338458779,0,0.0,0.08170740630501813
3,1.15,15,2,0.004529036817664053,0.003521900561087306,0.9999149765292462,1.0,0.38437493022466473,0.18325440399627577,0,0.0,0.10926699639788635
3,1.15,16,1,0.0037821477024040564,0.002852815200259102,0.999893911921081,1.0,0.33756992241089184,0.19237617860525036,0,0.0,0.08845920460480108
3,1.15,16,2,0.004458426268917318,0.0034739577349415414,0.9999166662172971,1.0,0.38212235564446023,0.17099023837252866,0,0.0,0.11117909858583258
3,1.15,17,1,0.003901691492003367,0.0029767180176805616,0.999890731710672,1.0,0.3389831989098371,0.18217359074715234,0,0.0,0.0906793465726543
3,1.15,17,2,0.0044809080666267384,0.003461460583095883,0.9999160703821203,1.0,0.3834205105149968,0.19046062998227656,0,0.0,0.10395236240835819
3,1.15,18,1,0.0038332423378039083,0.0028835534282788916,0.9998936984033444,1.0,0.33914295730156657,0.18358947488415328,0,0.0,0.09144588826030035
3,1.15,18,2,0.004440587037217198,0.003520295895423083,0.9999165248884425,1.0,0.3837971564617365,0.17721540378060563,0,0.0,0.11034920887325902
3,1.15,19,1,0.0039814261892895325,0.0030674142688866765,0.9998806458332758,1.0,0.3390789329587608,0.21626336712433844,0,0.0,0.0796640019757968
3,1.15,19,2,0.004840856450479252,0.0036319524899702787,0.9999058598466746,1.0,0.38382984603545217,0.16422052870123394,0,0.0,0.11038394420590879
3,1.15,20,1,0.003990373991483688,0.0028890034827484495,0.9998780074937965,1.0,0.33839986386519805,0.17842213818961816,0,0.0,0.0760638352066771
3,1.15,20,2,0.004726588854412594,0.0034958294404854946,0.9999057056305781,1.0,0.3830059794336978,0.17737356937248053,0,0.0,0.09487841242720732
3,1.3,1,1,0.006950643663722685,0.0044021376093945725,0.9997324476049643,1.0,0.34439728325838115,0.18327463418793336,0,0.0,0.039837745954653336
3,1.3,1,2,0.006792896375492538,0.004972496877676802,0.999836708196925,1.0,0.3929532749951025,0.1491253973690278,0,0.0,0.0731321112129709
3,1.3,2,1,0.007702130075388593,0.004710290476677709,0.9996739992899556,1.0,0.34347932876822446,0.15578960390617377,0,0.0,0.04121847392640207
3,1.3,2,2,0.007828344333123754,0.005262353089364069,0.9997782243470335,1.0,0.3918456605859797,0.13679367196252534,0,0.0,0.045482926074916066
3,1.3,3,1,0.007442809454171504,0.004701774765253343,0.9996781682932038,1.0,0.34485746269843287,0.15206584950925028,0,0.0,0.03920027065333509
3,1.3,3,2,0.006866971595815746,0.0048475829103014284,0.9998362991742155,1.0,0.39417308364253373,0.15596026387023906,0,0.0,0.07455900516234729
3,1.3,4,1,0.007412476676584479,0.004539348836227016,0.9997165645649859,1.0,0.344278061674328,0.15155213201143558,0,0.0,0.04152220052011783
3,1.3,4,2,0.007442089270582285,0.005118036410142876,0.9998104504931651,1.0,0.3924431218519369,0.1338969160995489,0,0.0,0.091910755033443
3,1.3,5,1,0.006967293503954629,0.00431064309799355,0.9997031416812643,1.0,0.34641684282447,0.18408196955484157,0,0.0,0.05126271077101577
3,1.3,5,2,0.006834532997976823,0.0050564924934582145,0.9998427066185913,1.0,0.39624859390044626,0.17039369312324393,0,0.0,0.08922448617404001
3,1.3,6,1,0.007456272848395236,0.004443373793431682,0.9996507417712704,1.0,0.3467899111429702,0.1787889475868708,0,0.0,0.04437040386768218
3,1.3,6,2,0.006714695159919626,0.004818037192770474,0.9998514413218815,1.0,0.3975840842982309,0.1597826378424357,0,0.0,0.09313397067758078
3,1.3,7,1,0.006770507087387746,0.0045468690506780835,0.9997269641333287,1.0,0.3445509028737227,0.20658901127276783,0,0.0,0.051375656877738346
3,1.3,7,2,0.007010038614497977,0.005337248710888955,0.9998260606294292,1.0,0.39345162580031523,0.15385354705697876,0,0.0,0.09509958072598647
3,1.3,8,1,0.006735653822468979,0.004188948234695464,0.9997155937814263,1.0,0.34641517922482434,0.1842841267557351,0,0.0,0.057640311749225806
3,1.3,8,2,0.006519324897875992,0.004689346381782399,0.999856809540537,1.0,0.39651685239617207,0.1742901055699905,0,0.0,0.08633542779687055
3,1.3,9,1,0.007914551322378562,0.004745203319747548,0.999644965898313,1.0,0.3457286189407723,0.1738109926573296,0,0.0,0.05065312783298556
3,1.3,9,2,0.006971720999934348,0.005142003352733755,0.9998361979550638,1.0,0.39521114637105814,0.1554453370855277,0,0.0,0.09942983398043234
3,1.3,10,1,0.007369445205171617,0.004426994809814671,0.9997049023378108,1.0,0.3448354852301269,0.1655007385144579,0,0.0,0.03632046146024065
3,1.3,10,2,0.007401072362712891,0.00520481179523946,0.9998116064248798,1.0,0.39353739724534564,0.14162497984385097,0,0.0,0.0826472289216418
3,1.3,11,1,0.007481854391729495,0.004374906868096794,0.9996826150087027,1.0,0.3448786457294489,0.1731808925678537,0,0.0,0.030765443776000934
3,1.3,11,2,0.007589974228012559,0.00535022358944065,0.99979933639793,1.0,0.39382808689696436,0.13618413237725652,0,0.0,0.09022296767212243
3,1.3,12,1,0.006487078687946831,0.004150587918763078,0.9997422904610573,1.0,0.34477780678657155,0.19158036194716674,0,0.0,0.056775563350375785
3,1.3,12,2,0.006640262586755945,0.004903356391389107,0.9998511830958517,1.0,0.39464650372806936,0.15004232707131368,0,0.0,0.09095623894310868
3,1.3,13,1,0.007277206229914794,0.004659568219678215,0.9996853240406982,1.0,0.3444815886251964,0.1715587143388111,0,0.0,0.030262057247085222
3,1.3,13,2,0.007467756388736074,0.005370479191188811,0.999806967697807,1.0,0.39370699002388604,0.15423353316806662,0,0.0,0.07722141972238897
3,1.3,14,1,0.007206559960724395,0.004577700922512112,0.9996776791383137,1.0,0.3447645875232695,0.17708437400402746,0,0.0,0.04462232140903408
3,1.3,14,2,0.006767030029795116,0.004972387622168254,0.999840735952471,1.0,0.39401195560419977,0.14638336150287184,0,0.0,0.09052422690174203
3,1.3,15,1,0.007604040090326516,0.004748587993783367,0.9996315907340786,1.0,0.34595817750089286,0.18479506829372927,0,0.0,0.035919241572685445
3,1.3,15,2,0.006788856035188758,0.005057429639574059,0.9998431110136373,1.0,0.3964896799714855,0.17065278750587604,0,0.0,0.09404255371527834
3,1.3,16,1,0.006861925605036522,0.00429036639615669,0.9997143110442414,1.0,0.3443785358310908,0.1728415784088424,0,0.0,0.04765481621533757
3,1.3,16,2,0.0068341788062040365,0.005069966694704859,0.9998392238332612,1.0,0.39404058236790895,0.1598239819326896,0,0.0,0.09440413423091835
3,1.3,17,1,0.006747225421057152,0.0044876878122045005,0.9997305881519566,1.0,0.34579934565138365,0.16607283235166742,0,0.0,0.05317850747319511
3,1.3,17,2,0.006603893457394578,0.004965752127315837,0.9998505760196944,1.0,0.3952587152576184,0.17697720813587545,0,0.0,0.08964004791064176
3,1.3,18,1,0.006877264076504263,0.004367015364037905,0.9997178404589274,1.0,0.3459915789876929,0.16555722191829333,0,0.0,0.06301983120932222
3,1.3,18,2,0.006732949163329387,0.00512596090942656,0.9998426452090934,1.0,0.3957638838707769,0.16616420480911498,0,0.0,0.09701602692749434
3,1.3,19,1,0.006965824951561905,0.004515092352877661,0.9996995637813654,1.0,0.34606157519548225,0.1999616230658066,0,0.0,0.03793593536730687
3,1.3,19,2,0.007081315686628456,0.005171351673308388,0.9998349256489532,1.0,0.3959121166104079,0.1521538191404449,0,0.0,0.09605422761348187
3,1.3,20,1,0.007169812337946702,0.004310570605622234,0.9996748598342671,1.0,0.345283093566636,0.16107159833639406,0,0.0,0.02789397726020669
3,1.3,20,2,0.007109297635981082,0.004988202532212795,0.9998248567120497,1.0,0.3950266438228151,0.16643657347789728,0,0.0,0.07047273688547925
